,Unnamed: 0,AdText,Category,Platform
1850,2993,Chip in $25 Now | Defeat Mitch McConnell in 2020 | Join Our Grassroots MovementAd secure.actblue.com We're counting on grassroots donors like you to help us send McConnell packing in 2020. The Ditch Mitch Fund is the only organization solely dedicated to defeating McConnell,political,Google
1851,2994,Defeat Mitch McConnell in 2020 | Chip in $25 Now | Ditch Mitch FundAd secure.actblue.com The Ditch Mitch Fund is the only organization solely dedicated to defeating McConnell Every dollar goes directly to supporting Mitch's future Democratic opponent.,political,Google
1852,2995,Ditch Mitch | Donate Now to Defeat McConnellAd secure.actblue.com The Ditch Mitch Fund is the only organization solely dedicated to defeating McConnell Every dollar goes directly to supporting Mitch's Democratic opponent.,political,Google
1853,2997,Chip in $25 Now | Defeat Mitch McConnell in 2020 | Ditch MitchAd secure.actblue.com The Ditch Mitch Fund is the only organization solely dedicated to defeating McConnell We're counting on grassroots donors like you to help us send McConnell packing in 2020.,political,Google
1854,2998,Ditch Mitch | Chip in $25 Today | Defeat McConnell in 2020Ad secure.actblue.com The Ditch Mitch Fund is the only organization solely dedicated to defeating McConnell Every dollar goes directly to supporting Mitch's future Democratic opponent.,political,Google
1855,2999,Ditch Mitch Fund | Chip in $25 Today | Defeat Mitch McConnell in 2020Ad secure.actblue.com We're counting on grassroots donors like you to help us send McConnell packing in 2020.,political,Google
1856,3000,Tammy Baldwin for WI | Donate TodayAd secure.actblue.com Tammy is hard at work but our vision for this country can’t be realized without your help. Chip in so she can keep fighting for us.,political,Google
1857,3001,Tammy Baldwin for Senate | Join Tammy Baldwin’s Campaign | Chip In NowAd secure.actblue.com Support Tammy's work to protect our health care. You can count on her to get the job done. Donate to Tammy Baldwin’s campaign today,political,Google
1858,3003,Tammy Baldwin for Senate | Join Tammy Baldwin’s Campaign | Chip In NowAd secure.actblue.com Tammy Baldwin is willing to do whatever it takes to get the job done for Wisconsin. Will you chip in to support Tammy so we can keep her in the Senate?,political,Google
1859,3006,Tammy Baldwin for Senate | Join Tammy Baldwin’s Campaign | Chip In NowAd secure.actblue.com Tammy Baldwin is fighting for the people of Wisconsin. But she needs your help to stay in the Senate. Chip in today.,political,Google
1860,3007,Tammy Baldwin for WI | Can you chip in?Ad secure.actblue.com Tammy is working hard to protect and expand our health care. No matter the issue you can count on Tammy to get the job done. Chip in today.,political,Google
1861,3008,Baldwin for Wisconsin | Donate TodayAd secure.actblue.com Join me in the fight to keep special interests out of our politics. Chip in today.,political,Google
1862,3012,ActBlue.org | Donate Today | Tammy Baldwin for SenateAd secure.actblue.com Support Tammy Baldwin for Wisconsin Wisconsin is a 2020 battleground state we can't lose to Trump.,political,Google
1863,3013,Tammy Baldwin for Wisconsin | Wisconsin is Crucial | Donate TodayAd secure.actblue.com We need to win Wisconsin to win the White House. We need you on our team. Chip in now.,political,Google
1864,3014,Tammy Baldwin for Wisconsin | Wisconsin is Crucial | Support Our CampaignAd secure.actblue.com Our people-powered campaign needs your support. Wisconsin is a 2020 battleground state we can't lose to Trump.,political,Google
1865,3018,Tammy Baldwin for Wisconsin | Support Our Campaign | Take Back WisconsinAd secure.actblue.com Our people-powered campaign needs your support. Wisconsin is a 2020 battleground state and we can't lose to Trump.,political,Google
1866,3019,Tammy Baldwin for Wisconsin | Donate Today | Take Back WisconsinAd secure.actblue.com Our people-powered campaign needs your support. A fighter in the Senate we need you on our side. Chip in now.,political,Google
1867,3020,ActBlue.org | Donate Today | Tammy Baldwin for SenateAd secure.actblue.com Support Tammy Baldwin for Wisconsin Wisconsin is a 2020 battleground state and we can't lose to Trump.,political,Google
1868,3021,Official Baldwin Campaign | Let’s stand against TrumpAd secure.actblue.com Trump is launching his usual nasty attacks on Tammy. Help us fight back. Trump keeps coming to Wisconsin. Send a message by donating today.,political,Google
1869,3022,Tammy Baldwin for WI | Donate TodayAd secure.actblue.com Our vision for this country can’t be realized without your help. Donate today. Special interests will do anything to stop Tammy. Help us fight back.,political,Google
1870,3023,Baldwin for Wisconsin | The Senate is at stakeAd secure.actblue.com The fate of the Senate could come down to Wisconsin. Help us take it back. The Senate hangs in the balance and it could come down to Wisconsin. Donate today.,political,Google
1871,3024,Tammy Baldwin for WI | Can you chip in?Ad secure.actblue.com Help us fight against the dark money in this election.,political,Google
1872,3025,Official Baldwin Campaign | Seen the attack on Tammy?Ad secure.actblue.com Help us fight back by donating to the campaign today.,political,Google
1873,3026,Baldwin for Wisconsin | Trump can’t stop usAd secure.actblue.com Donald Trump keeps coming to Wisconsin. He wants to stop our momentum. We can’t let him. Trump is trying to swing this race. Donate today to send a message.,political,Google
1874,3027,Tammy Baldwin for WI | A vote against Trump’s agendaAd secure.actblue.com Leah Vukmir is a rubber stamp for Trump’s agenda. Chip in today to fight back. Wisconsin needs bold leadership not a rubber stamp for Trump.,political,Google
1875,3029,Baldwin for Wisconsin | Donate TodayAd secure.actblue.com Join me in the fight to keep special interests out of our politics.,political,Google
1876,3030,Find Your Polling Place | Vote Tammy Baldwin for SenateAd iwillvote.com Make your plan to vote on November 6th. Find your polling place now.,political,Google
1877,3031,Vote this Tuesday Nov. 6th | Tammy Baldwin for SenateAd iwillvote.com Vote Tammy Baldwin for Senate on November 6th. Find your polling location today.,political,Google
1878,3033,Vote Baldwin for Senate | Find your voting locationAd iwillvote.com Vote Tammy Baldwin for Senate on November 6th.,political,Google
1879,3035,Tuesday Nov. 6th Election | Vote for Tammy BaldwinAd iwillvote.com Find your polling location.,political,Google
1880,3036,ACLU Official Website | Donate Today | You Power This Fight.Ad action.aclu.org Let's get America back on track in the streets in the courtrooms in congress. Our rights can’t wait for another election – you can fight back right now. Donate today.,political,Google
1881,3037,Donate: ACLU Official Website | Fight for Civil Rights | Fight Back Against Trump.Ad action.aclu.org We're fighting for immigrants voting rights reproductive rights and more. Join us. Our rights can’t wait for another election – you can fight back right now. Donate today.,political,Google
1882,3038,Donate: ACLU Official Website | Fight for civil rights | Fight back against trump.Ad action.aclu.org We're fighting for immigrants voting rights reproductive rights and more. Join us. Our rights can’t wait for another election – you can fight back right now. Donate today.,political,Google
1883,3041,ACLU Official Website | Donate Today | Fight Back Against Trump.Ad action.aclu.org We're fighting for immigrants voting rights reproductive rights and more. Join us. Our rights can’t wait for another election – you can fight back right now. Donate today.,political,Google
1884,3043,Donate: ACLU Official Website | Help Us Keep Fighting in 2020 | You Power This Fight.Ad action.aclu.org We're fighting for immigrants voting rights reproductive rights and more. Join us. Trump is doubling down on his abuse of power – you have the power to fight back.,political,Google
1885,3045,ACLU Official Website | Fight for Civil Rights | Fight Back Against Trump.Ad action.aclu.org In 2020 we'll fight to get the country back on track. Donate today to join us. The ACLU will not back down. Help fuel our fight - donate now.,political,Google
1886,3058,ACLU Official Website | Fight for Civil Rights | Donate TodayAd action.aclu.org Donate now and help us hold the Trump administration accountable. Become a member today.,political,Google
1887,3059,ACLU Official Website | Donate Now | Fight Back Against Trump.Ad action.aclu.org We're not backing down against the Trump administration. Donate now. We're fighting for immigrants voting rights reproductive rights and more. Join us.,political,Google
1888,3061,Donate to the ACLU | DNU-COUNTDOWN | DNU-COUNTDOWNAd action.aclu.org Donate by 12/31 and your gift will be matched. Double your impact today! Trump is doubling down on his abuse of power – you have the power to fight back.,political,Google
1889,3062,Donate to the ACLU | DNU-COUNTDOWN | DNU-COUNTDOWNAd action.aclu.org Donate today and double your impact. Time is running out! Our rights can’t wait for another election – you can fight back right now. Donate today.,political,Google
1890,3063,Support the ACLU Today | Help Us Keep Fighting in 2020 | ACLU Official WebsiteAd action.aclu.org We must keep holding the Trump administration accountable. Donate today. Trump is doubling down on his abuse of power – you have the power to fight back.,political,Google
1891,3066,Elect Democratic Governors | Donate TodayAd secure.actblue.com Donate today to help Democrats win across the country in 2018!,political,Google
1892,3067,Donate to Elect Democrats | Time for a Democratic GovernorAd secure.actblue.com Democratic Governors are standing up to President Trump's agenda. Donate today.,political,Google
1893,3068,Donate to Elect Democrats | End GerrymanderingAd secure.actblue.com Democratic governors are fighting to unrig the map. Donate today.,political,Google
1894,3069,Donate to Democratic Governors | Unrig the MapAd secure.actblue.com Join Democratic governors' fight for fair districts. Donate today.,political,Google
1895,3070,Elect Democratic Governors | Donate to the DGAAd secure.actblue.com Join our campaign to elect more Democratic governor! Donate today!,political,Google
1896,3071,Elect Democrats in 2018 | Unrig the MapAd secure.actblue.com Pitch in today and elect Democrats for fair redistricting in 2020!,political,Google
1897,3072,Donate to Elect Democrats | Time for a Democratic GovernorAd secure.actblue.com Democrats are fighting against right-wing hate. Donate today to join the fight!,political,Google
1898,3073,Elect Democrats in 2018 | Fight for Fair DistrictsAd secure.actblue.com Donate to elect Democratic governors that will unrig the map.,political,Google
1899,3074,Donate to Elect Democrats | It's Time for a Blue WaveAd secure.actblue.com Donate today to help Democrats win nationwide.,political,Google
1900,3075,Donate to Elect Democrats | We Need More Dem GovernorsAd secure.actblue.com It's time for more Democratic governors. Pitch in today!,political,Google
1901,3076,Donate to Elect Democrats | Donate Today to Join Our FightAd secure.actblue.com We need Democratic leadership. Donate to make a difference.,political,Google
1902,3077,Donate to Democratic Governors | End GerrymanderingAd secure.actblue.com Donate to join Democrats in fighting to unrig the map!,political,Google
1903,3078,Join Sen. Mark Warner's Team | Keep Virginia Blue | Donate TodayAd secure.actblue.com Join Mark Warner's strong grassroots network today! Donate:,political,Google
1904,3080,"Seen Mark Warner's Tuna Melt? | Chip in $5 Today | Get A ""Two Slice Man"" StickerAd secure.actblue.com Seen Sen. Mark Warner's tuna melt video? Chip in $5 & receive a ""Two Slice Man"" sticker. Pitch in $5 today to receive your limited-edition Mark ""Two Slice Man"" Warner sticker!",political,Google
1905,3082,"Seen Mark's Viral Tuna Melt? | Donate $5 To Mark's Campaign | Get A ""Two Slice Man"" StickerAd secure.actblue.com Mark's tuna melt has gone viral. Chip in $5 & get your own ""Two Slice Man"" sticker. Want a ""Two Slice Man"" sticker to commemorate Mark Warner's tuna melt? Donate just $5!",political,Google
1906,3084,Stand with Senator Mark Warner | Keep Virginia Blue | Donate TodayAd secure.actblue.com Join Mark Warner's strong grassroots network today! Donate:,political,Google
1907,3086,Join Senator Mark Warner | Mark is Fighting for Virginia | Sign Up TodayAd act.markwarnerva.com Mark Warner is defending healthcare and improving our economy. Join his team:,political,Google
1908,3088,Stand with Senator Mark Warner | Defend Virginia Values | Sign Up TodayAd act.markwarnerva.com Join Mark as he builds a Virginia where everyone has a fair shot at success:,political,Google
1909,3089,Stand with Senator Mark Warner | Mark is fighting for the truth | Add your nameAd act.markwarnerva.com An unclassified version of the Mueller report must be made public! Sign on:,political,Google
1910,3091,Stand with Senator Mark Warner | Join Mark's call for the truth | Add your nameAd act.markwarnerva.com Don't let the Trump administration cover up Mueller's report. Sign the petition:,political,Google
1911,3092,Join Senator Mark Warner | Demand Transparency | Add your nameAd act.markwarnerva.com Don't let the Trump administration cover up Mueller's report. Sign the petition:,political,Google
1912,3093,Join Senator Mark Warner | No Mueller Report Cover-Up | Add your nameAd act.markwarnerva.com The Mueller report must be released to Congress. Sign the petition:,political,Google
1913,3095,Join Senator Mark Warner | Don't Let Trump Cover Up Truth | Add your nameAd act.markwarnerva.com An unclassified version of the Mueller report must be made public! Sign on:,political,Google
1914,3097,Stand with Senator Mark Warner | Join Mark: No Mueller cover-up | Add your nameAd act.markwarnerva.com The Mueller report must be released to Congress. Sign the petition:,political,Google
1915,3098,Pass The For The People Act | Join End Citizens United | Rush A Donation NowAd secure.actblue.com End Citizens United launched a $30 million campaign to pass the For The People Act. Rush a $10 donation to help us end GOP voter suppression and protect voting rights!,political,Google
1916,3099,Pass The For The People Act | Join End Citizens United | Donate $10 NowAd secure.actblue.com End Citizens United launched a $30 million campaign to pass the For The People Act. Rush a $10 donation to help us end Republican gerrymandering and voter suppression!,political,Google
1917,3100,Pass The For The People Act | Join End Citizens United | Rush A Donation NowAd secure.actblue.com End Citizens United launched a $30 million campaign to pass the For The People Act. Rush a $10 donation to help us end GOP Dark Money and reform campaign finance!,political,Google
1918,3101,End Citizens United | Fighting To Pass H.R. 1 | Rush A Donation NowAd secure.actblue.com End Citizens United launched a $30 million campaign to pass the For The People Act. Rush a $10 donation to help us end GOP voter suppression and protect voting rights!,political,Google
1919,3102,End Citizens United | Fighting To Pass H.R. 1 | Join The Fight And Chip In NowAd secure.actblue.com End Citizens United launched a $30 million campaign to pass the For The People Act. Rush a $10 donation to help us end GOP Dark Money and reform campaign finance!,political,Google
1920,3103,End Citizens United | Join Our Fight To Pass H.R. 1 | Rush A Donation NowAd secure.actblue.com We need your help to end Republican voter suppression and protect voting rights. Get involved in the fight to pass the For The People Act - chip in $10 now!,political,Google
1921,3104,Pass The For The People Act | Chip In $10 | Join End Citizens UnitedAd secure.actblue.com We need your help to end Republican voter suppression and protect voting rights. Get involved in the fight to pass the For The People Act - donate now!,political,Google
1922,3105,End Citizens United | Join Our Fight To Pass H.R. 1 | Donate $10 NowAd secure.actblue.com We need your help to end Republican Dark Money and reform campaign finance. Get involved in the fight to pass the For The People Act - chip in now!,political,Google
1923,3106,End Citizens United | Get Big Money Out Of Politics | Our Democracy Is Not For SaleAd endcitizensunited.org Click to learn more and join the fight! End Citizens United is dedicated to reforming our campaign finance system.,political,Google
1924,3107,Andrew Garbarino is a shark | Only out for himself | Watch the videoAd garbarinoshark.com Garbarino has taken tens of thousands of dollars from drug and insurance companies. He voted to allow insurance companies to stop covering prescription drugs. Get the facts.,political,Google
1925,3108,Andrew Garbarino | Looking out for himself | Not Long IslandersAd garbarinoshark.com Garbarino has taken tens of thousands of dollars from drug and insurance companies. And he’s voted against protections for Long Islanders with pre-existing conditions.,political,Google
1926,3109,Yvette Herrell | Loves Special Interests | Corrupt PoliticianAd specialinterestherrell.com We can't trust Herrell to put the needs of southern New Mexico first. The last thing Washington needs is one more corrupt politician.,political,Google
1927,3110,Yvette Herrell | Takes From Special Interests | Corrupt PoliticianAd specialinterestherrell.com We can't trust Herrell to put the needs of southern New Mexico first. The last thing Washington needs is one more corrupt politician.,political,Google
1928,3111,Can't Trust Yvette Herrell | She's A Corrupt Politician | $150k+ From Special InterestsAd specialinterestherrell.com Yvette Herrell is a corrupt politician. She’s taken $150000+ from special interests. We can't trust Herrell to put the needs of southern New Mexico first.,political,Google
1929,3114,Yvette Herrell | Special Interest Cash | Corrupt PoliticianAd specialinterestherrell.com Yvette Herrell is a corrupt politician. She’s taken $150000+ from special interests. We can't trust Herrell to put the needs of southern New Mexico first.,political,Google
1930,3117,Vote Out Andrew Lewis | Undermining Our Democracy | Unfit for OfficeAd unfitandrewlewis.com Andrew Lewis tried to change election rules stripping the power of your vote. He is undermining our democracy. It’s time we vote Andrew Lewis out.,political,Google
1931,3118,Andrew Lewis: Unfit for Office | Tried To Take Away Your Vote | Vote Him OutAd unfitandrewlewis.com Andrew Lewis tried to change election rules stripping the power of your vote. Andrew Lewis is undermining our democracy. It’s time we vote him out.,political,Google
1932,3119,Andrew Lewis: Unfit for Office | Undermining Our Democracy | Vote Him OutAd unfitandrewlewis.com Andrew Lewis tried to change election rules stripping the power of your vote. He tried to take away your vote. It’s time we vote Andrew Lewis out.,political,Google
1933,3120,Andrew Lewis | Undermining Our Democracy | Vote Him OutAd unfitandrewlewis.com Andrew Lewis tried to change election rules stripping the power of your vote. He is undermining our democracy. It’s time we vote Andrew Lewis out.,political,Google
1934,3125,Andrew Lewis | Unfit for Office | Vote Him OutAd unfitandrewlewis.com Andrew Lewis tried to change election rules stripping the power of your vote. He is undermining our democracy. It’s time we vote Andrew Lewis out.,political,Google
1935,3127,Bob Good | Helping Special Interests | Hurting VirginiansAd notgoodforva.com Good helped run a predatory lending firm. They paid back millions for their loan scams. We can't trust Bob Good.,political,Google
1936,3129,We can’t trust Bob Good | Helping Special Interests | Hurting Our StudentsAd notgoodforva.com Good supported giving thousands of dollars to special interests. And also supported cutting the school budget. We can't trust Bob Good.,political,Google
1937,3132,We can’t trust Bob Good | Helping Special Interests | Hurting Our StudentsAd notgoodforva.com Bob Good’s special interest handouts are more important to him than our students. Good demanded students go back but opposed school funding.,political,Google
1938,3134,Circuit Appointee Crisis | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump is filling circuit courts with young ultra-conservative judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1939,3135,Trump filling federal courts | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump nominees are putting your reproductive health and rights at risk.,political,Google
1940,3136,Crisis in Judicial Courts | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations In less than 4 years Trump has appointed 200 federal judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1941,3137,Judicial Appointee Crisis | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump is filling circuit courts with young ultra-conservative judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1942,3138,Supreme Court Appointee Crisis | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump is filling circuit courts with young ultra-conservative judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1943,3139,Crisis in Federal Courts | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations In less than 4 years Trump has appointed 200 federal judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1944,3140,Crisis in Circuit Courts | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations In less than 4 years Trump has appointed 200 federal judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1945,3141,Trump 200 Judicial Appointees | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations In less than 4 years Trump has appointed 200 federal judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1946,3142,Crisis in the Supreme Court | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Because of Trump appointees your reproductive health and rights are at risk.,political,Google
1947,3143,Federal Appointee Crisis | Must protect reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump is filling circuit courts with young ultra-conservative judges for life. Reproductive freedom health care access and civil rights are at risk.,political,Google
1948,3144,Trump & the Supreme Court | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1949,3145,Trump filling federal courts | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1950,3146,Trump-nominated Judges | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump nominees are putting your reproductive health and rights at risk.,political,Google
1951,3147,Trump & Federal Courts | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1952,3148,Trump & Circuit Courts | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1953,3149,McConnell & Judicial Nominees | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations McConnell reshaped the system to help Trump fill the courts Reproductive freedom health care access and civil rights are at risk.,political,Google
1954,3150,Trump 200 Judicial Appointees | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1955,3151,Trump & Judicial Courts | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump appointees are putting your reproductive health and rights at risk.,political,Google
1956,3152,McConnell on Judges & Repro | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations McConnell changed the rules and helped Trump fill the courts. Reproductive freedom health care access and civil rights are at risk.,political,Google
1957,3153,Trump-nominated Judges | Hostile to reproductive care | Learn MoreAd weareplannedparenthood.org/Judicial/Nominations Trump judges are putting your reproductive health and rights at risk.,political,Google
1958,3154,Planned Parenthood Action Fund | PP Action Fund - Donate TodayAd weareplannedparenthoodaction.org/Donate We're committed to rising up against the Trump administration's extreme agenda.,political,Google
1959,3162,Planned Parenthood Action Fund | Donate in Mike Pence's NameAd weareplannedparenthoodaction.org/Donate Roe v. Wade is at risk. Defend Reproductive Rights. Give Today.,political,Google
1960,3163,Planned Parenthood Action Fund | Tell Mike Pence NoAd weareplannedparenthoodaction.org/Donate We're defending our reproductive rights against Pence's extreme agenda,political,Google
1961,3164,Stand With Planned Parenthood | Give To PP Action FundAd weareplannedparenthoodaction.org/Donate Pitch in to Planned Parenthood Action Fund “in honor” of Mike Pence,political,Google
1962,3165,Planned Parenthood Action Fund | PP Action Fund - Donate TodayAd weareplannedparenthoodaction.org We're committed to rising up against the Trump administration's extreme agenda.,political,Google
1963,3170,Living With Diabetes? | Or Pre-Existing Conditions? | Vote Senator Tillis OutAd healthcarevoter.org 1 Million North Carolinians Live with Diabetes. Trump and Tillis Are Jeopardizing Protections for People With Diabetes. Vote Them Out.,political,Google
1964,3171,Concerned About Diabetes? | Insulin Prices Are Sky High | Vote Tillis & Trump OutAd healthcarevoter.org Insulin & Diabetes Medication Prices Have Skyrocketed Under Trump & Tillis. Time For A Dose of New Leadership. Vote Trump & Tillis Out.,political,Google
1965,3172,Side Effects of Diabetes | Expensive Insulin | Vote Tillis & Trump OutAd healthcarevoter.org A Preventable Side Effect of Diabetes Is Financial Distress From Sky High Insulin Prices. But Insulin Prices Have Skyrocketed Under Trump And Tillis. Vote Them Out.,political,Google
1966,3173,Financial Help for Rx? | Don’t Count on Tillis | Dose of New LeadershipAd healthcarevoter.org Need Resources & Financial Support For Diabetes & Prescriptions? Senator Tillis Voted To Let Companies Raise Insulin Prices. Vote Tillis Out.,political,Google
1967,3175,Need Diabetes Treatment? | Want Lower Insulin Prices? | Vote Senator Tillis OutAd healthcarevoter.org 1 in 4 People With Diabetes Skip Necessary Insulin Doses Because They Can't Afford It. Senator Tillis Voted To Let Companies Raise Insulin Prices. Try A Dose of New Leadership,political,Google
1968,3176,Congressman Steve Knight | Voted Against Protecting | Pre-Existing ConditionsAd action.socalhealthcarecoalition.org His Voting Record Hurts Californians,political,Google
1969,3177,Congressman Steve Knight | Voted Against Our Health CareAd action.socalhealthcarecoalition.org His Voting Record Hurts Californians,political,Google
1970,3178,Congressman Steve Knight | Gambled With Our Health CareAd action.socalhealthcarecoalition.org He voted 7 times to repeal or weaken the Affordable Care Act.,political,Google
1971,3179,Congressman Steve Knight | Gave Tax Breaks to the Rich | And To Big CorporationsAd action.socalhealthcarecoalition.org His vote raised health care prices.,political,Google
1972,3180,Congressman Steve Knight | Got Free Trips to HawaiiAd action.socalhealthcarecoalition.org In return he gave massive tax breaks to Big Pharma.,political,Google
1973,3181,Congressman Vern Buchanan | Gave Himself Tax Breaks | To Buy A YachtAd action.flfairshake.org Vern Buchanan's TrumpTax vote afforded him a yacht. The middle class got higher taxes.,political,Google
1974,3182,Congressman Vern Buchanan | Voted to Repeal Health CareAd action.flfairshake.org He voted to let insurance companies charge more to people with pre-existing conditions,political,Google
1975,3183,Congressman Vern Buchanan | Gave Himself $2 Million | In Tax BreaksAd action.flfairshake.org His vote for the TrumpTax saved him millions.,political,Google
1976,3184,Democrat Amy McGrath | Too Radical | Stop Her NowAd keepkentuckygreat.com Democrat Amy McGrath Has Radical Plans For Kentucky. Learn About Her Plans to Transform Kentucky.,political,Google
1977,3185,Amy McGrath | Too Radical | Get The TruthAd keepkentuckygreat.com Do You Know The Truth About Amy McGrath’s Plans For Kentucky? Learn More Now. Get The Facts.,political,Google
1978,3186,Radical McGrath | Too Liberal For KY | Learn MoreAd keepkentuckygreat.com Amy McGrath Is Too Liberal For Kentucky. Learn More About Her Radical Plans. She Must Be Stopped. Get The Truth Now.,political,Google
1979,3187,Who Is Amy McGrath? | Learn More | Meet AmyAd keepkentuckygreat.com Do You Know Amy McGrath’s Plans For Our Health Care? What You’ll Learn May Surprise You. Get The Facts.,political,Google
1980,3188,Amy McGrath | Too Liberal For KY | Get The FactsAd keepkentuckygreat.com Far-Left Amy McGrath Believes The Single Payer Option Is The “Way To Go” Get The Facts On Her True Plans For Kentucky. Learn More.,political,Google
1981,3189,Amy McGrath | Far-Left Liberal | Get The FactsAd keepkentuckygreat.com Amy McGrath Wants Taxpayers To Pay $32 Trillion For Socialized Health Care She’s Too Liberal For Kentucky. Learn More Now.,political,Google
1982,3190,Stand with Jared Golden | Democrat for CongressAd jaredgoldenforcongress.com He's fought for healthcare stronger unions fairer wages. Learn more here.,political,Google
1983,3191,Jared Golden for Congress | Maine's 2nd DistrictAd jaredgoldenforcongress.com Experienced leader who stands up for middle and working class values. Learn more,political,Google
1984,3192,Stand with Jared Golden | Maine's 2nd DistrictAd jaredgoldenforcongress.com He's fought for healthcare stronger unions fairer wages. Learn more here.,political,Google
1985,3194,Dan Feehan for Congress | Minnesota's 1st DistrictAd danfeehan.com Learn how he’s defended and served Minnesota and our country for over a decade.,political,Google
1986,3195,Stand with Dan Feehan | Democrat for CongressAd danfeehan.com He's served as a soldier and a teacher. He's ready to serve again. Learn more.,political,Google
1987,3199,Gil Cisneros for Congress | Democrat for CongressAd cisnerosforcongress.com He knows firsthand the challenges families face. Learn how he'll fight for them.,political,Google
1988,3201,Support Veteran Gil Cisneros | Democrat for CongressAd cisnerosforcongress.com Running to provide children the same opportunity the Navy gave him. Learn more.,political,Google
1989,3208,Support Veteran Gil Cisneros | California's 39th DistrictAd cisnerosforcongress.com Running to provide children the same opportunity the Navy gave him. Learn more.,political,Google
1990,3210,Stand with Dan Feehan | Minnesota's 1st DistrictAd danfeehan.com He's served as a soldier and a teacher. He's ready to serve again. Learn more.,political,Google
1991,3212,Stand with Veteran Conor Lamb | Democrat for CongressAd conorlamb.com He's ready to tackle the biggest issues facing southwestern PA. Learn more here.,political,Google
1992,3214,Gil Cisneros for Congress | California's 39th DistrictAd cisnerosforcongress.com He knows firsthand the challenges families face. Learn how he'll fight for them.,political,Google
1993,3216,Dan Feehan for Congress | Democrat for CongressAd danfeehan.com Learn how he’s defended and served Minnesota and our country for over a decade.,political,Google
1994,3220,Jared Golden for Congress | Democrat for CongressAd jaredgoldenforcongress.com Experienced leader who stands up for middle and working class values. Learn more,political,Google
1995,3226,The Squad Is All Of Us | Support Our Movement | Alexandria Ocasio-CortezAd secure.actblue.com/donate/aoc This is just the beginning. Donate to our campaign today. It's time for a political revolution. It's time for one of us.,political,Google
1996,3227,Alexandria Ocasio-Cortez | Make A Donation Today | 100% People-FundedAd secure.actblue.com/donate/aoc It's time for a political revolution. It's time for one of us. Chip in today to support AOC's campaign.,political,Google
1997,3228,Alexandria Ocasio-Cortez | Make A Donation Today | Official AOC CampaignAd secure.actblue.com/donate/aoc It's time for a political revolution. It's time for one of us. Chip in today to support AOC's campaign.,political,Google
1998,3229,Official AOC Campaign | Three GOP Opponents | Donate TodayAd secure.actblue.com/donate/aoc We have three GOP opponents weighing a run against us. Donate $10 or more today to make sure we have the resources to beat them.,political,Google
1999,3230,Official AOC Campaign | Fight Back Against GOP Attacks | Our Campaign Is Funded By YouAd secure.actblue.com/donate/aoc Right-wing outlets like Fox News spend countless hours trying to stoke outrage about AOC. Our campaign is powered by grassroots donors — become one today. Help us fight back.,political,Google
2000,3231,Alexandria Ocasio-Cortez | Fight Back Against GOP Attacks | Donate TodayAd secure.actblue.com/donate/aoc AOC is one of the most heavily targeted Democrats in Congress. Help us fight back. AOC doesn't call rich people for money. Our campaign relies on grassroots donors like you.,political,Google
2001,3232,Official AOC Campaign | We Have A Tough Race Ahead | Chip In $17.09 TodayAd secure.actblue.com/donate/aoc Last year our race was the second-most expensive House race in the country. Help us prepare for another tough race. Our average donation is $17.09 — chip in today.,political,Google
